index,date,datatype,station,value,fl_miss,fl_cmiss,country,indicator
32310,2010-05-01T00:00:00,TPCP,GHCND:PAM00086170,1603,0,0,Argentina,TPCP
32311,2010-06-01T00:00:00,TPCP,GHCND:AR000000011,132,0,0,Argentina,TPCP
32312,2010-06-01T00:00:00,TPCP,GHCND:AR000087078,0,0,0,Argentina,TPCP
32313,2010-06-01T00:00:00,TPCP,GHCND:AR000087155,76,0,0,Argentina,TPCP
32314,2010-06-01T00:00:00,TPCP,GHCND:AR000087257,10,0,0,Argentina,TPCP
32315,2010-06-01T00:00:00,TPCP,GHCND:AR000087270,60,0,0,Argentina,TPCP
32316,2010-06-01T00:00:00,TPCP,GHCND:AR000087344,56,0,0,Argentina,TPCP
32317,2010-06-01T00:00:00,TPCP,GHCND:AR000087374,40,0,0,Argentina,TPCP
32318,2010-06-01T00:00:00,TPCP,GHCND:AR000087418,0,0,0,Argentina,TPCP
32319,2010-06-01T00:00:00,TPCP,GHCND:AR000087534,107,0,0,Argentina,TPCP
32320,2010-06-01T00:00:00,TPCP,GHCND:AR000087623,90,0,0,Argentina,TPCP
32321,2010-06-01T00:00:00,TPCP,GHCND:AR000087692,690,0,0,Argentina,TPCP
32322,2010-06-01T00:00:00,TPCP,GHCND:AR000087715,157,0,0,Argentina,TPCP
32323,2010-06-01T00:00:00,TPCP,GHCND:AR000087803,805,0,0,Argentina,TPCP
32324,2010-06-01T00:00:00,TPCP,GHCND:AR000087828,124,0,0,Argentina,TPCP
32325,2010-06-01T00:00:00,TPCP,GHCND:AR000087860,219,0,0,Argentina,TPCP
32326,2010-06-01T00:00:00,TPCP,GHCND:AR000087925,110,0,0,Argentina,TPCP
32327,2010-06-01T00:00:00,TPCP,GHCND:AR000870470,0,0,0,Argentina,TPCP
32328,2010-06-01T00:00:00,TPCP,GHCND:AR000877500,277,0,0,Argentina,TPCP
32329,2010-06-01T00:00:00,TPCP,GHCND:ARM00087016,20,0,0,Argentina,TPCP
32330,2010-06-01T00:00:00,TPCP,GHCND:ARM00087022,16,0,0,Argentina,TPCP
32331,2010-06-01T00:00:00,TPCP,GHCND:ARM00087046,28,0,0,Argentina,TPCP
32332,2010-06-01T00:00:00,TPCP,GHCND:ARM00087121,33,0,0,Argentina,TPCP
32333,2010-06-01T00:00:00,TPCP,GHCND:ARM00087148,112,0,0,Argentina,TPCP
32334,2010-06-01T00:00:00,TPCP,GHCND:ARM00087162,439,0,0,Argentina,TPCP
32335,2010-06-01T00:00:00,TPCP,GHCND:ARM00087166,30,0,0,Argentina,TPCP
32336,2010-06-01T00:00:00,TPCP,GHCND:ARM00087178,1295,0,0,Argentina,TPCP
32337,2010-06-01T00:00:00,TPCP,GHCND:ARM00087222,0,0,0,Argentina,TPCP
32338,2010-06-01T00:00:00,TPCP,GHCND:ARM00087289,41,0,0,Argentina,TPCP
32339,2010-06-01T00:00:00,TPCP,GHCND:ARM00087320,10,0,0,Argentina,TPCP
32340,2010-06-01T00:00:00,TPCP,GHCND:ARM00087349,23,0,0,Argentina,TPCP
32341,2010-06-01T00:00:00,TPCP,GHCND:ARM00087395,200,0,0,Argentina,TPCP
32342,2010-06-01T00:00:00,TPCP,GHCND:ARM00087416,0,0,0,Argentina,TPCP
32343,2010-06-01T00:00:00,TPCP,GHCND:ARM00087436,0,0,0,Argentina,TPCP
32344,2010-06-01T00:00:00,TPCP,GHCND:ARM00087453,46,0,0,Argentina,TPCP
32345,2010-06-01T00:00:00,TPCP,GHCND:ARM00087467,23,0,0,Argentina,TPCP
32346,2010-06-01T00:00:00,TPCP,GHCND:ARM00087480,48,0,0,Argentina,TPCP
32347,2010-06-01T00:00:00,TPCP,GHCND:ARM00087497,672,0,0,Argentina,TPCP
32348,2010-06-01T00:00:00,TPCP,GHCND:ARM00087506,503,0,0,Argentina,TPCP
32349,2010-06-01T00:00:00,TPCP,GHCND:ARM00087509,28,0,0,Argentina,TPCP
32350,2010-06-01T00:00:00,TPCP,GHCND:ARM00087548,411,0,0,Argentina,TPCP
32351,2010-06-01T00:00:00,TPCP,GHCND:ARM00087576,378,0,0,Argentina,TPCP
32352,2010-06-01T00:00:00,TPCP,GHCND:ARM00087582,280,0,0,Argentina,TPCP
32353,2010-06-01T00:00:00,TPCP,GHCND:ARM00087593,327,0,0,Argentina,TPCP
32354,2010-06-01T00:00:00,TPCP,GHCND:ARM00087640,493,0,0,Argentina,TPCP
32355,2010-06-01T00:00:00,TPCP,GHCND:ARM00087641,373,0,0,Argentina,TPCP
32356,2010-06-01T00:00:00,TPCP,GHCND:ARM00087645,467,0,0,Argentina,TPCP
32357,2010-06-01T00:00:00,TPCP,GHCND:ARM00087648,1073,0,0,Argentina,TPCP
32358,2010-06-01T00:00:00,TPCP,GHCND:ARM00087688,439,0,0,Argentina,TPCP
32359,2010-06-01T00:00:00,TPCP,GHCND:ARM00087765,1546,0,0,Argentina,TPCP
32360,2010-06-01T00:00:00,TPCP,GHCND:ARM00087784,102,0,0,Argentina,TPCP
32361,2010-06-01T00:00:00,TPCP,GHCND:ARM00087791,217,0,0,Argentina,TPCP
32362,2010-06-01T00:00:00,TPCP,GHCND:ARM00087852,470,0,0,Argentina,TPCP
32363,2010-06-01T00:00:00,TPCP,GHCND:ARM00087896,5,0,0,Argentina,TPCP
32364,2010-06-01T00:00:00,TPCP,GHCND:ARM00087904,223,0,0,Argentina,TPCP
32365,2010-06-01T00:00:00,TPCP,GHCND:ARM00087909,270,0,0,Argentina,TPCP
32366,2010-06-01T00:00:00,TPCP,GHCND:ARM00087938,588,0,0,Argentina,TPCP
32367,2010-06-01T00:00:00,TPCP,GHCND:BR002554002,551,0,0,Argentina,TPCP
32368,2010-06-01T00:00:00,TPCP,GHCND:PAM00086170,145,0,0,Argentina,TPCP
32369,2010-07-01T00:00:00,TPCP,GHCND:AR000000011,650,0,0,Argentina,TPCP
32370,2010-07-01T00:00:00,TPCP,GHCND:AR000087078,71,0,0,Argentina,TPCP
32371,2010-07-01T00:00:00,TPCP,GHCND:AR000087155,370,0,0,Argentina,TPCP
32372,2010-07-01T00:00:00,TPCP,GHCND:AR000087217,249,0,0,Argentina,TPCP
32373,2010-07-01T00:00:00,TPCP,GHCND:AR000087257,0,0,0,Argentina,TPCP
32374,2010-07-01T00:00:00,TPCP,GHCND:AR000087270,168,0,0,Argentina,TPCP
32375,2010-07-01T00:00:00,TPCP,GHCND:AR000087344,0,0,0,Argentina,TPCP
32376,2010-07-01T00:00:00,TPCP,GHCND:AR000087374,133,0,0,Argentina,TPCP
32377,2010-07-01T00:00:00,TPCP,GHCND:AR000087418,460,0,0,Argentina,TPCP
32378,2010-07-01T00:00:00,TPCP,GHCND:AR000087534,51,0,0,Argentina,TPCP
32379,2010-07-01T00:00:00,TPCP,GHCND:AR000087623,16,0,0,Argentina,TPCP
32380,2010-07-01T00:00:00,TPCP,GHCND:AR000087692,972,0,0,Argentina,TPCP
32381,2010-07-01T00:00:00,TPCP,GHCND:AR000087715,0,0,0,Argentina,TPCP
32382,2010-07-01T00:00:00,TPCP,GHCND:AR000087803,665,0,0,Argentina,TPCP
32383,2010-07-01T00:00:00,TPCP,GHCND:AR000087828,122,0,0,Argentina,TPCP
32384,2010-07-01T00:00:00,TPCP,GHCND:AR000087860,283,0,0,Argentina,TPCP
32385,2010-07-01T00:00:00,TPCP,GHCND:AR000087925,51,0,0,Argentina,TPCP
32386,2010-07-01T00:00:00,TPCP,GHCND:AR000870470,111,0,0,Argentina,TPCP
32387,2010-07-01T00:00:00,TPCP,GHCND:AR000877500,20,0,0,Argentina,TPCP
32388,2010-07-01T00:00:00,TPCP,GHCND:ARM00087016,23,0,0,Argentina,TPCP
32389,2010-07-01T00:00:00,TPCP,GHCND:ARM00087022,8,0,0,Argentina,TPCP
32390,2010-07-01T00:00:00,TPCP,GHCND:ARM00087046,112,0,0,Argentina,TPCP
32391,2010-07-01T00:00:00,TPCP,GHCND:ARM00087121,597,0,0,Argentina,TPCP
32392,2010-07-01T00:00:00,TPCP,GHCND:ARM00087148,80,0,0,Argentina,TPCP
32393,2010-07-01T00:00:00,TPCP,GHCND:ARM00087162,1619,0,0,Argentina,TPCP
32394,2010-07-01T00:00:00,TPCP,GHCND:ARM00087166,1102,0,0,Argentina,TPCP
32395,2010-07-01T00:00:00,TPCP,GHCND:ARM00087178,1754,0,0,Argentina,TPCP
32396,2010-07-01T00:00:00,TPCP,GHCND:ARM00087289,1696,0,0,Argentina,TPCP
32397,2010-07-01T00:00:00,TPCP,GHCND:ARM00087311,20,0,0,Argentina,TPCP
32398,2010-07-01T00:00:00,TPCP,GHCND:ARM00087320,51,0,0,Argentina,TPCP
32399,2010-07-01T00:00:00,TPCP,GHCND:ARM00087349,5,0,0,Argentina,TPCP
32400,2010-07-01T00:00:00,TPCP,GHCND:ARM00087395,865,0,0,Argentina,TPCP
32401,2010-07-01T00:00:00,TPCP,GHCND:ARM00087416,5,0,0,Argentina,TPCP
32402,2010-07-01T00:00:00,TPCP,GHCND:ARM00087436,0,0,0,Argentina,TPCP
32403,2010-07-01T00:00:00,TPCP,GHCND:ARM00087448,10,0,0,Argentina,TPCP
32404,2010-07-01T00:00:00,TPCP,GHCND:ARM00087453,0,0,0,Argentina,TPCP
32405,2010-07-01T00:00:00,TPCP,GHCND:ARM00087467,5,0,0,Argentina,TPCP
32406,2010-07-01T00:00:00,TPCP,GHCND:ARM00087480,209,0,0,Argentina,TPCP
32407,2010-07-01T00:00:00,TPCP,GHCND:ARM00087497,730,0,0,Argentina,TPCP
32408,2010-07-01T00:00:00,TPCP,GHCND:ARM00087506,30,0,0,Argentina,TPCP
32409,2010-07-01T00:00:00,TPCP,GHCND:ARM00087509,0,0,0,Argentina,TPCP
32410,2010-07-01T00:00:00,TPCP,GHCND:ARM00087548,401,0,0,Argentina,TPCP
32411,2010-07-01T00:00:00,TPCP,GHCND:ARM00087576,522,0,0,Argentina,TPCP
32412,2010-07-01T00:00:00,TPCP,GHCND:ARM00087582,656,0,0,Argentina,TPCP
32413,2010-07-01T00:00:00,TPCP,GHCND:ARM00087593,643,0,0,Argentina,TPCP
32414,2010-07-01T00:00:00,TPCP,GHCND:ARM00087640,326,0,0,Argentina,TPCP
32415,2010-07-01T00:00:00,TPCP,GHCND:ARM00087641,483,0,0,Argentina,TPCP
32416,2010-07-01T00:00:00,TPCP,GHCND:ARM00087645,674,0,0,Argentina,TPCP
32417,2010-07-01T00:00:00,TPCP,GHCND:ARM00087648,841,0,0,Argentina,TPCP
32418,2010-07-01T00:00:00,TPCP,GHCND:ARM00087688,511,0,0,Argentina,TPCP
32419,2010-07-01T00:00:00,TPCP,GHCND:ARM00087765,1293,0,0,Argentina,TPCP
32420,2010-07-01T00:00:00,TPCP,GHCND:ARM00087784,150,0,0,Argentina,TPCP
32421,2010-07-01T00:00:00,TPCP,GHCND:ARM00087791,179,0,0,Argentina,TPCP
32422,2010-07-01T00:00:00,TPCP,GHCND:ARM00087852,241,0,0,Argentina,TPCP
32423,2010-07-01T00:00:00,TPCP,GHCND:ARM00087896,348,0,0,Argentina,TPCP
32424,2010-07-01T00:00:00,TPCP,GHCND:ARM00087904,8,0,0,Argentina,TPCP
32425,2010-07-01T00:00:00,TPCP,GHCND:ARM00087909,179,0,0,Argentina,TPCP
32426,2010-07-01T00:00:00,TPCP,GHCND:ARM00087938,277,0,0,Argentina,TPCP
32427,2010-07-01T00:00:00,TPCP,GHCND:BR002554002,1171,0,0,Argentina,TPCP
32428,2010-07-01T00:00:00,TPCP,GHCND:PAM00086170,898,0,0,Argentina,TPCP
32429,2010-08-01T00:00:00,TPCP,GHCND:AR000000011,112,0,0,Argentina,TPCP
32430,2010-08-01T00:00:00,TPCP,GHCND:AR000087155,109,0,0,Argentina,TPCP
32431,2010-08-01T00:00:00,TPCP,GHCND:AR000087257,41,0,0,Argentina,TPCP
32432,2010-08-01T00:00:00,TPCP,GHCND:AR000087270,254,0,0,Argentina,TPCP
32433,2010-08-01T00:00:00,TPCP,GHCND:AR000087344,0,0,0,Argentina,TPCP
32434,2010-08-01T00:00:00,TPCP,GHCND:AR000087374,40,0,0,Argentina,TPCP
32435,2010-08-01T00:00:00,TPCP,GHCND:AR000087418,20,0,0,Argentina,TPCP
32436,2010-08-01T00:00:00,TPCP,GHCND:AR000087623,0,0,0,Argentina,TPCP
32437,2010-08-01T00:00:00,TPCP,GHCND:AR000087692,322,0,0,Argentina,TPCP
32438,2010-08-01T00:00:00,TPCP,GHCND:AR000087715,23,0,0,Argentina,TPCP
32439,2010-08-01T00:00:00,TPCP,GHCND:AR000087803,439,0,0,Argentina,TPCP
32440,2010-08-01T00:00:00,TPCP,GHCND:AR000087828,8,0,0,Argentina,TPCP
32441,2010-08-01T00:00:00,TPCP,GHCND:AR000087860,8,0,0,Argentina,TPCP
32442,2010-08-01T00:00:00,TPCP,GHCND:AR000087925,132,0,0,Argentina,TPCP
32443,2010-08-01T00:00:00,TPCP,GHCND:AR000870470,0,0,0,Argentina,TPCP
32444,2010-08-01T00:00:00,TPCP,GHCND:AR000877500,0,0,0,Argentina,TPCP
32445,2010-08-01T00:00:00,TPCP,GHCND:ARM00087148,0,0,0,Argentina,TPCP
32446,2010-08-01T00:00:00,TPCP,GHCND:ARM00087162,10,0,0,Argentina,TPCP
32447,2010-08-01T00:00:00,TPCP,GHCND:ARM00087166,61,0,0,Argentina,TPCP
32448,2010-08-01T00:00:00,TPCP,GHCND:ARM00087178,150,0,0,Argentina,TPCP
32449,2010-08-01T00:00:00,TPCP,GHCND:ARM00087289,66,0,0,Argentina,TPCP
32450,2010-08-01T00:00:00,TPCP,GHCND:ARM00087311,30,0,0,Argentina,TPCP
32451,2010-08-01T00:00:00,TPCP,GHCND:ARM00087320,0,0,0,Argentina,TPCP
32452,2010-08-01T00:00:00,TPCP,GHCND:ARM00087328,30,0,0,Argentina,TPCP
32453,2010-08-01T00:00:00,TPCP,GHCND:ARM00087349,0,0,0,Argentina,TPCP
32454,2010-08-01T00:00:00,TPCP,GHCND:ARM00087395,490,0,0,Argentina,TPCP
32455,2010-08-01T00:00:00,TPCP,GHCND:ARM00087416,20,0,0,Argentina,TPCP
32456,2010-08-01T00:00:00,TPCP,GHCND:ARM00087436,89,0,0,Argentina,TPCP
32457,2010-08-01T00:00:00,TPCP,GHCND:ARM00087448,0,0,0,Argentina,TPCP
32458,2010-08-01T00:00:00,TPCP,GHCND:ARM00087453,0,0,0,Argentina,TPCP
32459,2010-08-01T00:00:00,TPCP,GHCND:ARM00087467,10,0,0,Argentina,TPCP
32460,2010-08-01T00:00:00,TPCP,GHCND:ARM00087480,3,0,0,Argentina,TPCP
32461,2010-08-01T00:00:00,TPCP,GHCND:ARM00087497,160,0,0,Argentina,TPCP
32462,2010-08-01T00:00:00,TPCP,GHCND:ARM00087506,140,0,0,Argentina,TPCP
32463,2010-08-01T00:00:00,TPCP,GHCND:ARM00087509,96,0,0,Argentina,TPCP
32464,2010-08-01T00:00:00,TPCP,GHCND:ARM00087548,10,0,0,Argentina,TPCP
32465,2010-08-01T00:00:00,TPCP,GHCND:ARM00087576,89,0,0,Argentina,TPCP
32466,2010-08-01T00:00:00,TPCP,GHCND:ARM00087582,114,0,0,Argentina,TPCP
32467,2010-08-01T00:00:00,TPCP,GHCND:ARM00087593,25,0,0,Argentina,TPCP
32468,2010-08-01T00:00:00,TPCP,GHCND:ARM00087640,300,0,0,Argentina,TPCP
32469,2010-08-01T00:00:00,TPCP,GHCND:ARM00087641,269,0,0,Argentina,TPCP
32470,2010-08-01T00:00:00,TPCP,GHCND:ARM00087645,305,0,0,Argentina,TPCP
32471,2010-08-01T00:00:00,TPCP,GHCND:ARM00087648,82,0,0,Argentina,TPCP
32472,2010-08-01T00:00:00,TPCP,GHCND:ARM00087765,1332,0,0,Argentina,TPCP
32473,2010-08-01T00:00:00,TPCP,GHCND:ARM00087784,40,0,0,Argentina,TPCP
32474,2010-08-01T00:00:00,TPCP,GHCND:ARM00087791,30,0,0,Argentina,TPCP
32475,2010-08-01T00:00:00,TPCP,GHCND:ARM00087852,41,0,0,Argentina,TPCP
32476,2010-08-01T00:00:00,TPCP,GHCND:ARM00087896,18,0,0,Argentina,TPCP
32477,2010-08-01T00:00:00,TPCP,GHCND:ARM00087904,117,0,0,Argentina,TPCP
32478,2010-08-01T00:00:00,TPCP,GHCND:ARM00087909,140,0,0,Argentina,TPCP
32479,2010-08-01T00:00:00,TPCP,GHCND:ARM00087938,359,0,0,Argentina,TPCP
32480,2010-08-01T00:00:00,TPCP,GHCND:BR002554002,360,0,0,Argentina,TPCP
32481,2010-09-01T00:00:00,TPCP,GHCND:AR000000011,950,0,0,Argentina,TPCP
32482,2010-09-01T00:00:00,TPCP,GHCND:AR000087007,0,0,0,Argentina,TPCP
32483,2010-09-01T00:00:00,TPCP,GHCND:AR000087078,959,0,0,Argentina,TPCP
32484,2010-09-01T00:00:00,TPCP,GHCND:AR000087129,30,0,0,Argentina,TPCP
32485,2010-09-01T00:00:00,TPCP,GHCND:AR000087155,1509,0,0,Argentina,TPCP
32486,2010-09-01T00:00:00,TPCP,GHCND:AR000087217,10,0,0,Argentina,TPCP
32487,2010-09-01T00:00:00,TPCP,GHCND:AR000087257,276,0,0,Argentina,TPCP
32488,2010-09-01T00:00:00,TPCP,GHCND:AR000087270,1402,0,0,Argentina,TPCP
32489,2010-09-01T00:00:00,TPCP,GHCND:AR000087344,645,0,0,Argentina,TPCP
32490,2010-09-01T00:00:00,TPCP,GHCND:AR000087374,798,0,0,Argentina,TPCP
32491,2010-09-01T00:00:00,TPCP,GHCND:AR000087418,96,0,0,Argentina,TPCP
32492,2010-09-01T00:00:00,TPCP,GHCND:AR000087534,729,0,0,Argentina,TPCP
32493,2010-09-01T00:00:00,TPCP,GHCND:AR000087623,1268,0,0,Argentina,TPCP
32494,2010-09-01T00:00:00,TPCP,GHCND:AR000087692,687,0,0,Argentina,TPCP
32495,2010-09-01T00:00:00,TPCP,GHCND:AR000087715,541,0,0,Argentina,TPCP
32496,2010-09-01T00:00:00,TPCP,GHCND:AR000087803,20,0,0,Argentina,TPCP
32497,2010-09-01T00:00:00,TPCP,GHCND:AR000087828,396,0,0,Argentina,TPCP
32498,2010-09-01T00:00:00,TPCP,GHCND:AR000087860,66,0,0,Argentina,TPCP
32499,2010-09-01T00:00:00,TPCP,GHCND:AR000087925,152,0,0,Argentina,TPCP
32500,2010-09-01T00:00:00,TPCP,GHCND:AR000870470,44,0,0,Argentina,TPCP
32501,2010-09-01T00:00:00,TPCP,GHCND:AR000877500,385,0,0,Argentina,TPCP
32502,2010-09-01T00:00:00,TPCP,GHCND:ARM00087016,30,0,0,Argentina,TPCP
32503,2010-09-01T00:00:00,TPCP,GHCND:ARM00087022,219,0,0,Argentina,TPCP
32504,2010-09-01T00:00:00,TPCP,GHCND:ARM00087046,0,0,0,Argentina,TPCP
32505,2010-09-01T00:00:00,TPCP,GHCND:ARM00087121,282,0,0,Argentina,TPCP
32506,2010-09-01T00:00:00,TPCP,GHCND:ARM00087148,945,0,0,Argentina,TPCP
32507,2010-09-01T00:00:00,TPCP,GHCND:ARM00087162,516,0,0,Argentina,TPCP
32508,2010-09-01T00:00:00,TPCP,GHCND:ARM00087166,1485,0,0,Argentina,TPCP
32509,2010-09-01T00:00:00,TPCP,GHCND:ARM00087178,1667,0,0,Argentina,TPCP
32510,2010-09-01T00:00:00,TPCP,GHCND:ARM00087222,1460,0,0,Argentina,TPCP
32511,2010-09-01T00:00:00,TPCP,GHCND:ARM00087289,1100,0,0,Argentina,TPCP
32512,2010-09-01T00:00:00,TPCP,GHCND:ARM00087311,71,0,0,Argentina,TPCP
32513,2010-09-01T00:00:00,TPCP,GHCND:ARM00087320,10,0,0,Argentina,TPCP
32514,2010-09-01T00:00:00,TPCP,GHCND:ARM00087328,405,0,0,Argentina,TPCP
32515,2010-09-01T00:00:00,TPCP,GHCND:ARM00087349,580,0,0,Argentina,TPCP
32516,2010-09-01T00:00:00,TPCP,GHCND:ARM00087395,949,0,0,Argentina,TPCP
32517,2010-09-01T00:00:00,TPCP,GHCND:ARM00087416,30,0,0,Argentina,TPCP
32518,2010-09-01T00:00:00,TPCP,GHCND:ARM00087436,331,0,0,Argentina,TPCP
32519,2010-09-01T00:00:00,TPCP,GHCND:ARM00087448,618,0,0,Argentina,TPCP
32520,2010-09-01T00:00:00,TPCP,GHCND:ARM00087453,625,0,0,Argentina,TPCP
32521,2010-09-01T00:00:00,TPCP,GHCND:ARM00087467,1047,0,0,Argentina,TPCP
32522,2010-09-01T00:00:00,TPCP,GHCND:ARM00087480,848,0,0,Argentina,TPCP
32523,2010-09-01T00:00:00,TPCP,GHCND:ARM00087497,1562,0,0,Argentina,TPCP
32524,2010-09-01T00:00:00,TPCP,GHCND:ARM00087506,96,0,0,Argentina,TPCP
32525,2010-09-01T00:00:00,TPCP,GHCND:ARM00087509,330,0,0,Argentina,TPCP
32526,2010-09-01T00:00:00,TPCP,GHCND:ARM00087548,945,0,0,Argentina,TPCP
32527,2010-09-01T00:00:00,TPCP,GHCND:ARM00087576,839,0,0,Argentina,TPCP
32528,2010-09-01T00:00:00,TPCP,GHCND:ARM00087582,1164,0,0,Argentina,TPCP
32529,2010-09-01T00:00:00,TPCP,GHCND:ARM00087593,1031,0,0,Argentina,TPCP
32530,2010-09-01T00:00:00,TPCP,GHCND:ARM00087640,1021,0,0,Argentina,TPCP
32531,2010-09-01T00:00:00,TPCP,GHCND:ARM00087641,828,0,0,Argentina,TPCP
32532,2010-09-01T00:00:00,TPCP,GHCND:ARM00087645,1020,0,0,Argentina,TPCP
32533,2010-09-01T00:00:00,TPCP,GHCND:ARM00087648,1046,0,0,Argentina,TPCP
32534,2010-09-01T00:00:00,TPCP,GHCND:ARM00087688,261,0,0,Argentina,TPCP
32535,2010-09-01T00:00:00,TPCP,GHCND:ARM00087765,30,0,0,Argentina,TPCP
32536,2010-09-01T00:00:00,TPCP,GHCND:ARM00087784,111,0,0,Argentina,TPCP
32537,2010-09-01T00:00:00,TPCP,GHCND:ARM00087791,0,0,0,Argentina,TPCP
32538,2010-09-01T00:00:00,TPCP,GHCND:ARM00087852,60,0,0,Argentina,TPCP
32539,2010-09-01T00:00:00,TPCP,GHCND:ARM00087896,18,0,0,Argentina,TPCP
32540,2010-09-01T00:00:00,TPCP,GHCND:ARM00087904,91,0,0,Argentina,TPCP
32541,2010-09-01T00:00:00,TPCP,GHCND:ARM00087909,20,0,0,Argentina,TPCP
32542,2010-09-01T00:00:00,TPCP,GHCND:ARM00087938,331,0,0,Argentina,TPCP
32543,2010-09-01T00:00:00,TPCP,GHCND:BR002554002,1063,0,0,Argentina,TPCP
32544,2010-09-01T00:00:00,TPCP,GHCND:PAM00086170,138,0,0,Argentina,TPCP
32545,2010-10-01T00:00:00,TPCP,GHCND:AR000000011,254,0,0,Argentina,TPCP
32546,2010-10-01T00:00:00,TPCP,GHCND:AR000087007,0,0,0,Argentina,TPCP
32547,2010-10-01T00:00:00,TPCP,GHCND:AR000087078,795,0,0,Argentina,TPCP
32548,2010-10-01T00:00:00,TPCP,GHCND:AR000087129,461,0,0,Argentina,TPCP
32549,2010-10-01T00:00:00,TPCP,GHCND:AR000087155,404,0,0,Argentina,TPCP
32550,2010-10-01T00:00:00,TPCP,GHCND:AR000087217,61,0,0,Argentina,TPCP
32551,2010-10-01T00:00:00,TPCP,GHCND:AR000087257,48,0,0,Argentina,TPCP
32552,2010-10-01T00:00:00,TPCP,GHCND:AR000087270,343,0,0,Argentina,TPCP
32553,2010-10-01T00:00:00,TPCP,GHCND:AR000087344,406,0,0,Argentina,TPCP
32554,2010-10-01T00:00:00,TPCP,GHCND:AR000087374,554,0,0,Argentina,TPCP
32555,2010-10-01T00:00:00,TPCP,GHCND:AR000087418,188,0,0,Argentina,TPCP
32556,2010-10-01T00:00:00,TPCP,GHCND:AR000087534,1911,0,0,Argentina,TPCP
32557,2010-10-01T00:00:00,TPCP,GHCND:AR000087623,521,0,0,Argentina,TPCP
32558,2010-10-01T00:00:00,TPCP,GHCND:AR000087692,234,0,0,Argentina,TPCP
32559,2010-10-01T00:00:00,TPCP,GHCND:AR000087715,338,0,0,Argentina,TPCP
32560,2010-10-01T00:00:00,TPCP,GHCND:AR000087803,172,0,0,Argentina,TPCP
32561,2010-10-01T00:00:00,TPCP,GHCND:AR000087828,71,0,0,Argentina,TPCP
32562,2010-10-01T00:00:00,TPCP,GHCND:AR000087860,50,0,0,Argentina,TPCP
32563,2010-10-01T00:00:00,TPCP,GHCND:AR000087925,99,0,0,Argentina,TPCP
32564,2010-10-01T00:00:00,TPCP,GHCND:AR000870470,84,0,0,Argentina,TPCP
32565,2010-10-01T00:00:00,TPCP,GHCND:AR000877500,709,0,0,Argentina,TPCP
32566,2010-10-01T00:00:00,TPCP,GHCND:ARM00087016,33,0,0,Argentina,TPCP
32567,2010-10-01T00:00:00,TPCP,GHCND:ARM00087022,459,0,0,Argentina,TPCP
32568,2010-10-01T00:00:00,TPCP,GHCND:ARM00087046,51,0,0,Argentina,TPCP
32569,2010-10-01T00:00:00,TPCP,GHCND:ARM00087121,394,0,0,Argentina,TPCP
32570,2010-10-01T00:00:00,TPCP,GHCND:ARM00087148,610,0,0,Argentina,TPCP
32571,2010-10-01T00:00:00,TPCP,GHCND:ARM00087162,1082,0,0,Argentina,TPCP
32572,2010-10-01T00:00:00,TPCP,GHCND:ARM00087166,442,0,0,Argentina,TPCP
32573,2010-10-01T00:00:00,TPCP,GHCND:ARM00087178,1589,0,0,Argentina,TPCP
32574,2010-10-01T00:00:00,TPCP,GHCND:ARM00087222,170,0,0,Argentina,TPCP
32575,2010-10-01T00:00:00,TPCP,GHCND:ARM00087289,420,0,0,Argentina,TPCP
32576,2010-10-01T00:00:00,TPCP,GHCND:ARM00087311,40,0,0,Argentina,TPCP
32577,2010-10-01T00:00:00,TPCP,GHCND:ARM00087320,320,0,0,Argentina,TPCP
32578,2010-10-01T00:00:00,TPCP,GHCND:ARM00087328,1018,0,0,Argentina,TPCP
32579,2010-10-01T00:00:00,TPCP,GHCND:ARM00087349,377,0,0,Argentina,TPCP
32580,2010-10-01T00:00:00,TPCP,GHCND:ARM00087395,739,0,0,Argentina,TPCP
32581,2010-10-01T00:00:00,TPCP,GHCND:ARM00087416,61,0,0,Argentina,TPCP
32582,2010-10-01T00:00:00,TPCP,GHCND:ARM00087436,871,0,0,Argentina,TPCP
32583,2010-10-01T00:00:00,TPCP,GHCND:ARM00087448,789,0,0,Argentina,TPCP
32584,2010-10-01T00:00:00,TPCP,GHCND:ARM00087453,927,0,0,Argentina,TPCP
32585,2010-10-01T00:00:00,TPCP,GHCND:ARM00087467,526,0,0,Argentina,TPCP
32586,2010-10-01T00:00:00,TPCP,GHCND:ARM00087480,381,0,0,Argentina,TPCP
32587,2010-10-01T00:00:00,TPCP,GHCND:ARM00087497,422,0,0,Argentina,TPCP
32588,2010-10-01T00:00:00,TPCP,GHCND:ARM00087506,59,0,0,Argentina,TPCP
32589,2010-10-01T00:00:00,TPCP,GHCND:ARM00087509,51,0,0,Argentina,TPCP
32590,2010-10-01T00:00:00,TPCP,GHCND:ARM00087548,635,0,0,Argentina,TPCP
32591,2010-10-01T00:00:00,TPCP,GHCND:ARM00087576,282,0,0,Argentina,TPCP
32592,2010-10-01T00:00:00,TPCP,GHCND:ARM00087582,389,0,0,Argentina,TPCP
32593,2010-10-01T00:00:00,TPCP,GHCND:ARM00087593,303,0,0,Argentina,TPCP
32594,2010-10-01T00:00:00,TPCP,GHCND:ARM00087640,509,0,0,Argentina,TPCP
32595,2010-10-01T00:00:00,TPCP,GHCND:ARM00087641,459,0,0,Argentina,TPCP
